Year,major,score
2017,学科教学（化学）,310
2017,免疫学,295
2017,化学,290
2017,人体解剖与组织胚胎学 ,295
2017,学科教学（化学,310
2017,学科教学（地理）,310
2017,自然地理学 ,290
2017,生理学 ,290
2017,基础数学 ,290
2017,计算机应用技术 ,265
2017,计算机技术,265
2017,体育人文社会学,260
2017,学科教学（数学）,310
2017,计算机技术,265
2017,情报学,340
2017,计算机技术,265
2017,社会体育指导 ,260
2017, 体育教学,260
2017,图书情报,170
2017, 运动训练,260
2017,学科教学（物理）,310
2017,民族传统体育学 ,260
2017,图书馆学,340
2017,体育教育训练学 ,260
2017,学科教学（物理）,310
2017,学科教学（数学）,310
2017,学科教学（体育）,310
2017,现代教育技术,310
2017,运动训练,310
2017,运动训练,310
2017,教育技术学,290
2017,体育教学,310
2017, 软件工程,265
2017,计算机应用技术,290
2017,计算机系统结构,290
2017,课程与教学论,310
2017,体育教学,310
2017,运动人体科学,310
2017,民族传统体育学,310
2017,体育人文社会学,310
2017,体育教育训练学,310
2017,土地资源管理,340
2017,湿地科学,290
2017,课程与教学论,310
2017,城乡规划学,265
2017,旅游管理,340
2017,自然地理学,290
2017,船舶与海洋工程,265
2017,电子与通信工程,265
2017,地图学与地理信息系统,290
2017,电子与通信工程,265
2017,课程与教学论,310
2017,船舶与海洋工程,265
2017,学科教学（地理）,310
2017,人文地理学,290
2017,区域经济学,335
2017,计算机科学与技术,265
2017,计算机技术,265
2017,控制工程,265
2017,软件工程,265
2017,运筹学与控制论,290
2017,计算机技术,265
2017,物理学,290
2017,交通运输工程,265
2017,动力工程,265
2017,交通运输规划与管理,265
2017,环境科学与工程,265
2017,国际商务,335
2017,交通运输工程,265
2017,信息与通信工程,265
2017,概率论与数理统计,290
2017,电气工程,265
2017,生态学,290
2017,动物学,290
2017,学科教学（生物）,310
2017,草学,255
2017,生物化学与分子生物学,290
2017,微生物学,290
2017,应用数学,290
2017,生物物理学,290
2017,植物学,290
2017,课程与教学论,310
2017,遗传学,290
2017,细胞生物学,290
2017,生理学,290
2017,★救助与打捞工程,265
2017,课程与教学论,310
2017,工程力学,265
2017,工商管理,340
2017,道路与铁道工程,265
2017,环境科学与工程,265
2017,生物物理学,290
2017,土木工程,265
2017,管理科学与工程（工科）,265
2017,机械工程,265
2017,材料科学与工程,265
2017,学科教学（化学）,310
2017,海洋化学,290
2017,船舶与海洋结构物设计制造,265
2017,载运工具运用工程,265
2017,★海上交通工程,265
2017,★物流工程与管理,265
2017,轮机工程,265
2017,电力电子与电力传动,265
2017,交通运输规划与管理,265
2017,软件工程,265
2017,信息与通信工程,265
2017,动力机械及工程,265
2017,产业经济学,265
2017,电子科学与技术,265
2017,国际贸易学,335
2017,计算机科学与技术,265
2017,电力系统及其自动化,265
2017,控制科学与工程,265
2017,★航海科学与技术,265
2017,材料工程,265
2017,日语笔译,345
2017,材料科学与工程,265
2017,设计艺术学,335
2017,软件工程,265
2017,交通信息工程及控制,265
2017,材料工程,265
2017,艺术,335
2017,外国语言文学,345
2017,生物医学工程,265
2017,英语笔译,345
2017,软件工程,265
2017,英语笔译,345
2017,日语笔译,345
2017,马克思主义理论,310
2017, 粒子物理与原子核物理,290
2017,集成电路工程,265
2017,生物医学工程,265
2017,电路与系统,290
2017,课程与教学论,310
2017,控制工程,265
2017,学科教学（物理）,310
2017,电子与通信工程,265
2017,材料物理与化学,265
2017,理论物理,290
2017,应用物理学,290
2017,光学,290
2017,凝聚态物理,290
2017,力学,265
2017,核技术及应用,265
2017,控制科学与工程,265
2017,矿业工程,265
2017,学科教学（数学）,310
2017,数学教育,290
2017,仪器科学与测试技术,265
2017,应用统计,335
2017,计算数学,290
2017,电子科学与技术,265
2017,基础数学,290
2017,统计学,290
2017,光电子材料与器件,265
2017,测试计量技术及仪器,265
2017,应用数学,290
2017,光学工程,265
2017,运筹学与控制论,290
2017,化学,290
2017,化学工程,265
2017,工商管理,170
2017,安全工程,265
2017,凝聚态物理,290
2017,能源技术经济及管理,340
2017,企业管理,340
2017,技术经济及管理,340
2017,化学工程与技术,265
2017,矿业工程,265
2017,会计学,340
2017,会计,170
2017,力学,265
2017,矿业工程,265
2017,体育学,260
2017,国外马克思主义研究,310
2017,运动训练,260
2017,中国近现代史基本问题研究,310
2017,社会工作 全日制,310
2017,思想政治教育,310
2017,社会工作 非全日制,310
2017,体育教学,260
2017,马克思主义发展史,310
2017,社会学,310
2017,中共党史,310
2017,马克思主义中国化研究,310
2017,马克思主义基本原理,310
2017,伦理学,285
2017,科学技术哲学,285
2017,马克思主义哲学,285
2017,企业管理,340
2017,会计学,340
2017,技术经济及管理,340
2017,中国哲学,285
2017,会计,170
2017,设计学,335
2017,外国哲学,285
2017,产业经济学,335
2017,旅游管理,340
2017,工商管理,170
2017,社会保障,340
2017,劳动经济学,335
2017,艺术设计,335
2017,美术学,335
2017,统计学,335
2017,艺术学理论,335
2017,艺术学理论,335
2017,数据科学与技术,265
2017,课程与教学论,310
2017,学科教学（音乐）,310
2017, 音乐,335
2017,工业工程,265
2017,管理科学与工程,340
2017,数学,290
2017,音乐与舞蹈学,335
2017,学科教学（美术）,310
2017,公共管理,170
2017,统计学,290
2017,舞蹈,335
2017,外国语言学及应用语言学,345
2017,计算机软件与理论,265
2017,俄语笔译,345
2017,计算机系统结构,-
2017,英语语言文学,345
2017,计算机应用技术,265
2017,学科教学（英语）,310
2017,软件工程（专业学位）,265
2017,俄语语言文学,345
2017,日语语言文学,345
2017,软件工程,265
2017,俄语口译,345
2017,英语笔译,345
2017,英语口译,345
2017,课程与教学论,310
2017,生物卫生统计学,290
2017,应用化学,265
2017,细胞生物学,290
2017,生物化学与分子生物学,290
2017,化学工程（专业学位）,265
2017,分析化学,290
2017,高分子化学与物理,290
2017,有机化学,290
2017,微生物学,290
2017,动物学,290
2017,食品科学,255
2017,植物学,290
2017,物理化学,290
2017,集成电路工程（专业学位）,265
2017,无机化学,290
2017,光学,290
2017,微电子学与固体电子学,290
2017,测试计量技术及仪器,260
2017,基础数学,290
2017,粒子物理与原子核物理,290
2017,世界史,315
2017,理论物理,290
2017,考古学,315
2017,概率论与数理统计,290
2017,图书情报（专业学位）,170
2017,原子与分子物理,290
2017,凝聚态物理,290
2017,图书馆学,340
2017,档案学,340
2017,中国史,315
2017,民俗学,310
2017,英语口译（专业学位,345
2017,英语语言文学,345
2017,语言学及应用语言学,345
2017,英语笔译（专业学位）,345
2017,日语语言文学,345
2017,英语口译（专业学位）,345
2017,外国语言学及应用语言学,345
2017,应用数学,290
2017,运筹学与控制论,290
2017,俄语笔译（专业学位）,345
2017,文艺学,345
2017,俄语语言文学,345
2017,中国少数民族语言文学（满族文学）,345
2017,国外马克思主义研究,310
2017,中共党史,310
2017,思想政治教育,310
2017,艺术设计（专业学位）,335
2017,中国现当代文学,345
2017,中国近现代史基本问题研究,310
2017,中国古典文献学,345
2017,汉语言文字学,345
2017,中国古代文学,345
2017,马克思主义基本原理,310
2017,马克思主义中国化研究,310
2017,中外政治制度,310
2017,马克思主义发展史,310
2017,科学社会主义与国际共产主义运动,310
2017,法律（非法学）（专业学位）,310
2017,社会工作（专业学位）,310
2017,诉讼法学,320
2017,教育经济与管理,340
2017,环境与资源保护法学,320
2017,民商法学,310
2017,国际法学,310
2017,法律（法学） （专业学位）,320
2017,人口、资源与环境经济学,335
2017,法律（法学）（专业学位）,310
2017,刑法学,310
2017,人口学,310
2017,法律（非法学） （专业学位）,310
2017,社会工作（专业学位）,310
2017,经济法学,320
2017,土地资源管理,340
2017,考古学,315
2017,学科教学（历史）,310
2017,工业工程（专业学位）,265
2017,宪法学与行政法学,320
2017,文物与博物馆,315
2017,法律史,310
2017,法学院,310
2017,世界史,315
2017,中国史,315
2017,物流工程（专业学位）,265
2017,数量经济学,335
2017,社会保障,340
2017,课程与教学论,310
2017,旅游管理,170
2017,学科教学（语文）,310
2017,中国现当代文学,345
2017,语文教育,345
2017,工程管理（专业学位）,170
2017,比较文学与世界文学,345
2017,管理科学与工程(授工学学位),265
2017,对外汉语,345
2017,技术经济及管理,340
2017,语言学及应用语言学,345
2017,管理科学与工程(授管理学学位),340
2017,会计（专业学位）,170
2017,中国古典文献学,345
2017,汉语言文字学,345
2017,企业管理,340
2017,中国古代文学,345
2017,保险,335
2017,公共管理,170
2017,世界经济,335
2017,电气工程,265
2017,金融学,335
2017,金融,335
2017,农业信息化（专业硕士）,255
2017, 政治经济学,335
2017,国际贸易学,335
2017,农业工程（专业学位）,260
2017,区域经济学,335
2017,财政学,335
2017,文艺学,345
2017,西方经济学,335
2017,数量经济学,335
2017,林业经济管理,340
2017,会计学,340
2017,工商管理（专业硕士）,170
2017,企业管理,340
2017,生物化工,265
2017,农村与区域发展（专业硕士）,255
2017,会计（专硕）,208
2017,发育生物学,290
2017,植物学,290
2017,细胞生物学,290
2017,动物学,290
2017,生物化学与分子生物学,290
2017,生物工程（专硕）,265
2017,农业经济管理,340
2017,微生物学,290
2017,国际贸易学,335
2017,兽医（专业硕士）,255
2017,农业工程（专业学位）,260
2017,车辆工程,265
2017,农业机械化工程,260
2017,临床兽医学,300
2017,金融学,335
2017,管理科学与工程,340
2017,农业机械化（专业硕士）,255
2017,农业系统工程与管理工程,260
2017,机械设计及理论,265
2017,产业经济学,335
2017,预防兽医学,300
2017,农业生物环境与能源工程,260
2017,工业工程（专硕）,265
2017,森林生物工程,255
2017,有机化学,347
2017,基础兽医学,300
2017,高分子化学与物理,290
2017,应用化学,265
2017,马克思主义基本原理,310
2017,概率论与数理统计,290
2017,生物化学与分子生物学,290
2017,生物物理学,290
2017,细胞生物学,333
2017,生物工程（专硕）,265
2017,化学工程（专业硕士）,265
2017,马克思主义中国化研究,310
2017,马克思主义发展史,332
2017,思想政治教育 ?,315
2017,农业信息化（专业硕士）,255
2017,软件工程 ?,301
2017,交通运输规划与管理,265
2017,遗传学,359
2017,发育生物学,290
2017,生物工程（专硕）,265
2017,交通信息工程及控制,265
2017,植物营养学,255
2017,物流工程（专硕）,265
2017,载运工具运用工程,265
2017,微生物学,341
2017,软件工程（专硕）,265
2017,管理科学与工程,265
2017,计算机技术,265
2017,交通运输工程,265
2017,林业信息工程,265
2017,计算机应用技术,265
2017,英语口译,345
2017,渔业,255
2017,计算机软件与理论,265
2017,法社会学,310
2017,外国语言学及应用语言学,345
2017,英语笔译,345
2017,英语语言文学,345
2017,俄语语言文学,345
2017,法律（非法学）（专业硕士）,310
2017,环境与资源保护法学,310
2017,计算机系统结构,265
2017,草业,255
2017,渔业,255
2017,园艺,255
2017,风景园林学,265
2017,作物,255
2017,作物,255
2017,养殖,255
2017,草业,255
2017,★动物生产,255
2017,草学,255
2017,果树学,255
2017,农药学,255
2017,园艺,255
2017,养殖,255
2017,动物营养与饲料科学,255
2017,动物遗传育种与繁殖,255
2017,植物病理学,255
2017,作物栽培学与耕作学,255
2017,宪法学与行政法学,342
2017,刑法学,385
2017,作物遗传育种,255
2017,风景园林（专业硕士）,255
2017,管理科学与工程,303
2017,建筑与土木工程,265
2017,民商法学,310
2017,交通运输工程,265
2017,道路与铁道工程,265
2017,结构工程,302
2017,农业昆虫与害虫防治,255
2017,桥梁与隧道工程,265
2017,城乡规划学,265
2017,建筑学,280
2017,控制理论与控制工程,265
2017,农业电气化与自动化,265
2017,林业工程自动化,265
2017,岩土工程,265
2017,机械工程（专业硕士）,265
2017,控制工程（专业硕士）,265
2017,农业机械化工程,265
2017,检测技术与自动化装置,265
2017,电子与通信工程,265
2017,农业机械化（专业硕士）,255
2017,机械设计及理论,265
2017,车辆工程,265
2017,机械电子工程,265
2017,模式识别与智能系统,265
2017,管理科学与工程,265
2017,工业工程（专硕）,265
2017,机械制造及其自动化,265
2017,物流工程（专硕）,265
2017,生物质复合材料,265
2017,设计学,375
2017,轻工技术与工程（专业硕士）,265
2017,林产化学加工工程,265
2017,轻工技术与工程（专业硕士）,265
2017,林区交通工程,265
2017,生物材料工程,265
2017,林业工程（专硕）,265
2017,艺术设计,335
2017,林业工程（专硕）,265
2017,森林工程,265
2017,农业资源利用（专业硕士）,295
2017,自然保护区学,255
2017,兽医（专业硕士）,280
2017,野生动植物保护与利用,322
2017,人口、资源与环境经济学,335
2017,国际贸易学,335
2017,食品加工与安全（专业硕士）,255
2017,特种经济动物饲养,255
2017,药物化学,295
2017,动物遗传育种与繁殖,255
2017,养殖,290
